"x","y"
-0.685725679155439,-74.1974834201907
-0.879897771636024,-30.5041767405165
1.41193195420783,10.7541218495119
1.68895374715794,100.248297389995
-0.573237657663412,-73.8323101089175
-0.316174317267723,10.8317594538358
0.0451604692498222,-29.092820814422
-1.16158136539161,-5.61702577831158
0.686579237924889,-19.7651124550976
-0.871304703410715,-33.3896449752847
1.90760009665973,100.299987098453
-1.41928331193049,99.9316190176812
-1.22679408523254,-0.878204227365547
0.346035659313202,-98.7568320373867
-1.05197505478282,2.74069866680518
-0.169525732519105,45.8151539945836
-1.29330365662463,36.7763154598488
-0.830500044045039,-46.6686277812289
-0.927172605530359,-15.4291100929803
0.804291362524964,92.4049608253518
0.088237457559444,-55.8098590956098
-1.26149177667685,13.4536727496442
-0.821271680644713,-49.4521894960025
-0.121784668182954,43.5722513771534
-0.714923297520727,-71.4496097577259
1.90915595018305,100.299985617801
1.72473552112933,100.29623122229
1.26538040861487,95.493593479528
-0.171905691968277,45.7461008782564
1.05540326982737,100.17826902824
0.467611002502963,-98.6541477763877
0.740723859751597,55.4879978053547
0.776471826480702,82.8572272117741
-0.638109247549437,-76.1107536190946
-1.31055708730128,52.4075995601733
-1.25873333681375,11.8944852602144
-1.49175432673655,100.29946768757
-0.513372954097576,-65.7942002395819
1.1994074707618,99.4268021242637
0.303240296430886,-98.108453168749
-1.34708089707419,82.4247826719003
0.263166099553928,-96.8214861262417
1.03694696188904,100.179227977938
-0.561988889006898,-72.8119627993983
0.555229743127711,-95.1576928329838
-1.06184606708121,2.51918529148246
0.331030365428887,-98.5876583648039
-1.15028701734263,-4.83899256087219
0.0593855098122731,-38.3922021859872
-1.37071128992829,93.5728292466199
1.71466776984744,100.292057560047
-0.807066239416599,-53.502881167455
-0.122760515543632,43.6903408162928
-0.556055504479446,-72.1897203845875
0.811954014468938,93.9585401804527
-0.630128460703418,-76.1380977323297
0.120443643420003,-71.432606558279
1.38204312662128,34.7062990562959
1.02627407596447,100.176479623517
0.764378558844328,75.9345291282829
-0.231448617181741,38.6251080483881
-0.953655341640115,-8.39316228977103
-0.626954576233402,-76.1258137552873
1.8494805120863,100.299996481737
1.80144459963776,100.2999790748
-0.768543708254583,-62.8134584261322
1.11795584962238,100.106411397765
-0.973624494741671,-4.1079049651558
-1.19159778626636,-5.95469324069408
0.563659050851129,-94.2971658998541
-0.98249909223523,-2.52184269880919
1.17310630984139,99.8117429372777
0.347222856944427,-98.7680520802326
-0.137073333840817,45.0640730512661
-0.767774146515876,-62.9728459330963
1.47361162083689,-8.62184793398226
-0.136701191775501,45.0366975131475
-0.0999224284896627,40.0673730438036
1.58624549931847,81.3910037716878
-0.328602593275718,5.28763222452984
-0.337909459951334,0.981722830914878
1.91568919282872,100.299976122369
-0.108911527786404,41.7115452316339
0.13429699500557,-76.7082059169428
0.506244190735742,-97.8663354752322
0.54207506775856,-96.2019346883199
-1.2189238112187,-2.7029338154588
