"x","y"
1.54657332145143,41.7191392333748
1.53511012624949,29.0119022569101
-1.31740218517371,58.7114043176606
-0.288128943531774,22.1701057006123
-0.207761514931917,42.7022642297803
0.849386729416437,98.058648185767
-1.10502879368141,-0.472769495132392
0.646567060379311,-64.6951280357368
1.46149533370044,-8.92257109210373
0.51551734469831,-97.5542336084213
1.8615379515104,100.299996849284
-0.10740783973597,41.4566724085936
-1.49582335096784,100.299656907764
1.07011020579375,100.172174157751
1.94944205717184,100.298585723201
1.74924085871316,100.299376770462
0.447287749382667,-98.8581828198
-1.07016918750014,2.17577318451791
0.441186194890179,-98.9005818394382
-0.221368628437631,40.5626222698644
-1.21487673569936,-3.46941837930684
0.839996324153617,97.410488565741
0.430046023218893,-98.9592120791363
-0.541093830135651,-70.3469392892256
-0.541976662352681,-70.466982831482
1.50043370958883,0.237823427015739
1.44982894707937,-7.19415181481773
0.548252545529976,-95.7512658160681
-1.19588590972126,-5.71532698961844
1.06506402138621,100.17483146661
-0.985154551453888,-2.08699214722287
-0.860357443103567,-37.0525781527014
0.918264407431707,99.8579427411568
-0.114613126614131,42.6059204451953
0.124275712179951,-72.978727599984
-0.891286670113914,-26.7042171774497
-0.164567176718265,45.9053829727653
-0.701056305202655,-72.9136995967402
-0.99169545667246,-1.09516082891031
-0.839344058884308,-43.9043960122096
0.838616182561964,97.299165369162
-0.578048835857771,-74.2074730750619
-0.498866940848529,-62.7570414615487
1.926318562706,100.299934497915
-0.069080663844943,32.0996974463305
0.683962472947314,-23.4435499167995
0.617053638561629,-81.9889231212288
-0.201532798237167,43.5003447132814
1.84369058464654,100.299996075193
1.66815080947708,100.080814320473
0.237834013300017,-95.3976101520194
1.91136813652702,100.29998308207
-1.03228173474781,2.51235639402598
0.408145968569443,-99.0126271985676
-0.304478998994455,15.7793704042536
-1.45994497544598,100.287150252942
-0.959641404217109,-7.0085089689194
-1.06585386244114,2.37083833177554
0.954738509492017,100.064716658181
1.2957064632792,89.4408391059052
-0.747628558659926,-66.7704143838492
1.37693787447643,39.154853762073
-0.286364651401527,22.8194211084577
-0.66054339078255,-75.5874845502971
0.288379009696655,-97.7332537247478
-1.31549837114289,56.9676591293106
-0.586420392733999,-74.7762916819783
1.71455840684939,100.291993101218
0.0805749718565494,-51.4470232480563
1.60021070507355,89.6795663889886
-0.701542370487005,-72.8673376368636
1.32637972629163,76.9478007853036
0.54957031167578,-95.6464613572284
1.93244410806801,100.299869163678
1.85692163964268,100.299996777327
1.33595766697545,71.3099210887243
-0.215300670126453,41.5841025528752
