"x","y","c"
-86.4794859196991,90.7060318160802,0
-97.2154792398214,78.6563885398209,0
-83.9633929077536,98.140153940767,0
-71.2006144225597,99.2773166391999,0
-95.6998478621244,79.3681814335287,0
34.216141467914,-12.1332346927375,0
17.0197642873973,-8.88608228415251,0
23.4705286100507,-20.9073900710791,0
15.0905395392329,-10.9548348002136,0
24.2926254402846,-8.80886828526855,0
20.2532492112368,-5.37011502310634,0
25.0348267145455,-30.2886842750013,0
32.3169539216906,-11.0430884640664,0
29.0817791596055,-4.0350410155952,0
6.57962830737233,-25.0285896006972,0
17.6287881564349,-27.165101096034,0
12.2037522960454,-25.5671502556652,0
11.3023554906249,-18.7941737473011,0
33.5717983543873,-1.11802369356155,0
-70.6325345672667,98.1550069991499,0
-99.7999384067953,92.1491005457938,0
5.58970510028303,-27.8767009731382,0
-91.6636767797172,84.1558330692351,0
4.38651381991804,-26.3103891164064,0
3.97454625926912,-8.04466800764203,0
-96.363935386762,73.6904929857701,0
13.642973639071,-34.8124469164759,0
-99.8933936003596,78.4859599545598,0
25.228278990835,-19.7135001420975,0
27.6430057361722,-6.8120438605547,0
-79.4843958690763,95.9429455455393,0
35.2679662406445,-9.31663014926016,0
22.7882526349276,-13.5973525699228,0
11.6261850576848,-34.5196017064154,0
8.99005397222936,-5.11366506107152,0
-93.0324940942228,87.895536608994,0
6.77452967502177,-10.2716269902885,0
25.2452961169183,-10.7854138128459,0
-96.4583458844572,72.5301004946232,0
-97.446661721915,99.1697045508772,0
-91.4348096121103,97.7391942869872,0
10.6231969315559,-27.3241400718689,0
27.6275019161403,-4.18503847904503,0
20.3341063577682,-33.858131011948,0
-90.3067227918655,79.84524872154,0
19.1225472837687,-26.7264935187995,0
12.6573603134602,-2.20733270980418,0
5.57404444552958,-36.0903495922685,0
16.1713489796966,-4.17561875656247,0
8.05914122611284,-20.0651185587049,0
19.8008207604289,-10.6579353567213,0
34.6347090322524,-8.97556887939572,0
14.5952232182026,-21.8502200208604,0
20.8056322298944,-18.62867269665,0
11.2528691999614,-27.5864584371448,0
7.4089634232223,-0.00917236320674419,0
1.13015547394753,-34.5486926380545,0
29.5781629625708,-10.1020793430507,0
11.7027136031538,-17.7519164048135,0
3.66100990213454,-18.1562044657767,0
-83.5817231796682,90.3391051106155,0
23.891967209056,-5.09770321659744,0
20.3091229777783,-29.1060558520257,0
30.8137819170952,-3.84164955466986,0
14.6370876114815,-10.9541914891452,0
12.7116227056831,-18.3040070813149,0
16.6301175951958,-33.1677477806807,0
1.38709228485823,-30.9513025917113,0
-97.0610233489424,88.6569270864129,0
3.28134694136679,-15.7480735797435,0
34.0043419972062,-8.59070499427617,0
