"x","y","c"
-72.8294612374157,-40.2393911033869,FALSE
-65.4643957968801,-60.5015160515904,FALSE
14.3895885441452,74.2239937651902,FALSE
-92.3356276005507,17.4669155851007,FALSE
-61.0584213398397,-16.761820204556,FALSE
-80.0649728160352,-38.6409192346036,FALSE
-79.3898013886064,32.5749691575766,FALSE
-17.9508126806468,34.2979093082249,FALSE
-78.1859350390732,64.560045581311,FALSE
-76.3857035432011,63.3152775466442,FALSE
56.7236769478768,97.9200878180563,FALSE
19.3258540704846,29.3521591927856,FALSE
-63.3414033334702,-19.182394258678,FALSE
-81.19604755193,-18.48811856471,FALSE
29.7595305833966,66.2146964576095,FALSE
16.5426459163427,17.4818174447864,FALSE
82.4636552017182,99.6269651222974,FALSE
37.2350348159671,39.6446310915053,FALSE
-14.9480457417667,63.1868213880807,FALSE
-99.1222658660263,-88.5879547800869,FALSE
-52.5672650896013,54.0805748663843,FALSE
-10.3282765951008,22.2806702833623,FALSE
-89.0585906337947,-21.647840552032,FALSE
-43.2341030333191,72.3851464688778,FALSE
-71.7993917874992,-41.49698773399,FALSE
-77.6072643697262,-77.1275876555592,FALSE
-94.4575974252075,-53.3546988852322,FALSE
-97.3828342743218,14.6868031006306,FALSE
-75.6020882632583,-35.0693671498448,FALSE
-64.8367378860712,-20.3808046411723,FALSE
-94.4452316034585,98.6861737444997,FALSE
-57.8454202972353,-57.5289337430149,FALSE
-63.3943367749453,-1.34138632565737,FALSE
-14.5250782370567,61.4701552782208,FALSE
-56.5219659823924,-31.3929358031601,FALSE
16.4069987367839,66.3902405649424,FALSE
-43.6596453655511,99.3672778364271,FALSE
16.34640712291,94.8084862437099,FALSE
21.8938108533621,94.1111223306507,FALSE
-40.7764190342277,62.5435289461166,FALSE
-76.2467376422137,87.6911964733154,FALSE
17.3010250553489,55.0158140715212,FALSE
-16.6547514498234,38.7547414749861,FALSE
-94.0516075119376,93.2549917139113,FALSE
-86.3020437303931,-57.5191469397396,FALSE
-13.6555882170796,41.5957272052765,FALSE
-90.4315507039428,-88.577315537259,FALSE
-48.3911104500294,10.7363430317491,FALSE
-15.5580831691623,58.8446744717658,FALSE
-94.0559944603592,-52.2263269871473,FALSE
62.130747968331,65.6629214063287,FALSE
-87.7093335147947,-20.0271334033459,FALSE
-26.232396485284,47.3344319034368,FALSE
-35.6121012475342,7.77170388028026,FALSE
-55.0186939537525,52.1134856157005,FALSE
-19.7109180968255,50.11962428689,FALSE
-10.6285374611616,62.5323319341987,FALSE
23.897060053423,96.5808419510722,FALSE
-2.98898480832577,96.4264824055135,FALSE
-83.1303401850164,68.4174296911806,FALSE
-81.7909397184849,5.53726772777736,FALSE
80.3927145432681,99.5799049735069,FALSE
