"x","y","c"
-86.2309632822871,-45.0185744091868,0
60.8832294587046,50.7796191610396,0
-8.72861184179783,5.85191384889185,0
71.0949951317161,88.4027343709022,0
-49.4987101759762,60.2144816424698,0
45.2787504997104,50.2688000444323,0
64.0542759094387,-56.781081110239,0
-33.4247706923634,69.9856658931822,0
-86.231301445514,-60.6861053500324,0
81.1781930737197,-85.2335688192397,0
-0.52568563260138,6.43527549691498,0
43.1500292383134,73.2503078412265,0
-13.0660778842866,-0.92386407777667,0
61.8577009532601,46.2581661529839,0
-86.5849008318037,52.9491360764951,0
-20.4986406490207,-7.67281297594309,0
47.3331714048982,-71.331952791661,0
-56.0782452579588,-33.4228773601353,0
48.9491221960634,51.03640104644,0
56.1826679855585,-61.7741878610104,0
-69.5457918103784,59.6847151406109,0
60.000120755285,55.0881212577224,0
-44.3578361067921,-74.7751463204622,0
38.2769436575472,84.0253265574574,0
-95.1934081502259,92.3896556720138,0
-28.1613461207598,-21.3790454901755,0
-67.5675338599831,57.4328458867967,0
99.9624080955982,70.554971601814,0
73.6953944899142,72.7013321127743,0
-86.1545485444367,-67.8148758132011,0
-84.3437265604734,-97.6492392830551,0
-57.2601455263793,-39.2935107462108,0
-73.8810744136572,-79.9202069174498,0
94.7950004599988,-49.7278813272715,0
-50.5812423303723,-65.7307522837073,0
99.0404095500708,-65.0599457323551,0
66.1734272260219,99.3164175190032,0
95.0234912801534,-66.8154379352927,0
-37.4337724409997,62.1846833266318,0
5.65230110660195,-31.939953006804,0
-59.4955209642649,34.0737358666956,0
6.67386092245579,4.678875207901,0
12.8517358098179,-16.0759264603257,0
-62.2267545666546,34.1479503083974,0
89.9325666949153,97.1752476878464,0
43.329139566049,-49.9123340472579,0
63.2976309861988,81.8993733730167,0
78.6649201996624,52.4832267314196,0
74.6574433520436,44.5286642760038,0
-88.9177509117872,64.7858079988509,0
87.1749218553305,-60.330534633249,0
-69.7727258782834,62.9545539617538,0
-8.10528942383826,-12.8346612676978,0
9.47429654188454,-30.5132386274636,0
58.9266903698444,-60.1289461366832,0
