"x","y","c"
-51.4444100204855,96.4067661669105,0
35.5127634014934,11.8805333971977,0
3.50474044680595,16.6124032344669,0
-95.9132141433656,-91.3792438339442,0
4.62061329744756,-10.8858765102923,0
-81.8610434886068,-91.7391153052449,0
-86.4223062526435,-70.8960617426783,0
-41.2353197578341,95.6364791840315,0
-67.7368977107108,-73.8239133730531,0
15.4038299806416,24.2469489574432,0
4.90932902321219,2.22799456678331,0
-85.1114943157881,-69.6822290774435,0
1.57549292780459,-32.7559781260788,0
18.0577417369932,-44.7153559885919,0
-36.4980264566839,99.753631092608,0
-73.7607592716813,86.8268634658307,0
-92.4215571489185,-93.9345521386713,0
18.2919544633478,33.5202151443809,0
10.4368894826621,3.14195971004665,0
9.46233975701034,-20.4398323316127,0
-93.0269059259444,71.7992085497826,0
22.4595572333783,10.9433245379478,0
7.52195259556174,-13.7887845747173,0
34.9702078849077,-33.6929345503449,0
-75.607579620555,69.2152990028262,0
-75.318819982931,-89.3029718659818,0
-55.8986679650843,97.4933021236211,0
-88.1562681403011,79.553501540795,0
-84.5930918119848,-78.671253239736,0
36.1910516861826,-27.8406501282007,0
40.1389747392386,-10.4695769026875,0
-96.3761053048074,-32.3654284700751,0
0.876582646742463,29.9955103546381,0
6.62840278819203,-35.7499564066529,0
-42.4293636344373,-98.8856106530875,0
-67.4209113232791,87.0131542440504,0
-53.5703476052731,91.8380002025515,0
-71.0756490007043,89.4339616876096,0
3.75235318206251,-23.2460425235331,0
-88.1867854855955,-70.3538485337049,0
-64.7546761669219,-82.091468712315,0
16.2791271694005,10.6944859027863,0
-83.3798605948687,71.0685533005744,0
-55.3905169479549,-92.5864723976701,0
-90.6483004800975,80.8952726889402,0
-93.6951955314726,93.7354893423617,0
-43.2379384059459,-98.4988212585449,0
-87.5274397898465,98.820390086621,0
-45.2061674091965,92.8541494999081,0
27.3709777742624,-38.6914905626327,0
-90.2683322317898,47.1117662265897,0
12.2974035330117,-23.271958809346,0
-89.7353085689247,89.3043142277747,0
3.13653205521405,-29.5864149462432,0
13.4074941277504,-24.2219920270145,0
-84.4842162448913,94.8676778469235,0
8.91899331472814,-22.3743182606995,0
-62.0169086847454,-82.4852815829217,0
-59.5652795862406,94.2160516511649,0
46.3860066141933,-6.98908162303269,0
-64.3459698185325,-93.4535191394389,0
5.23264841176569,-14.0171183738858,0
-25.2414184622467,97.4781628698111,0
3.67845860309899,-39.7476458922029,0
27.801062585786,16.2091657985002,0
9.14071351289749,-38.0491775926203,0
-77.0809045061469,70.4608012456447,0
-70.2660464216024,77.1712634712458,0
16.9628469739109,14.3894839566201,0
18.9623505808413,-4.4737673830241,0
38.2295752409846,24.6946447063237,0
-77.5703455787152,-80.60890189372,0
5.90546876192093,-47.7431714069098,0
15.4083907604218,16.1334963515401,0
2.69069788046181,-7.87245738320053,0
16.1372482776642,12.6947707030922,0
-87.3919902835041,-65.1458009146154,0
-98.9028227049857,-46.7089550103992,0
10.5615486390889,-37.9193867091089,0
-91.9984716456383,65.4514416120946,0
45.9266737103462,-16.1620202474296,0
-92.0043610502034,87.1065238956362,0
-94.4807639811188,87.6036253292114,0
-86.0855006612837,90.7396028749645,0
-99.0200431551784,24.2690345738083,0
17.5207564607263,-12.5776545610279,0
-82.0116534363478,-85.9430814161897,0
-55.0764598418027,-90.3057670220733,0
-75.2270020078868,86.4691650960594,0
-87.602975172922,-64.4131490495056,0
-72.1079097595066,-85.028502298519,0
-36.9572771247476,-95.9151776973158,0
35.7268747873604,-33.1056898925453,0
39.8694862611592,29.6503972262144,0
-66.3471210282296,77.2796843200922,0
-46.2672615423799,94.6069923695177,0
14.6730687003583,10.9143030829728,0
14.0182972420007,-2.56865923292935,0
-79.0330808144063,81.5501315519214,0
-77.3053583689034,-79.909727582708,0
17.8656950592995,-37.9160034935921,0
-95.2681552153081,-68.4605705551803,0
-26.8590126652271,-99.1757967974991,0
-94.2077144980431,-61.5619048010558,0
-78.0269704759121,-99.2598762735724,0
-82.5365812983364,-65.5436748638749,0
0.824890425428748,22.7882963139564,0
-78.0325605534017,86.3526331726462,0
42.6038341596723,-11.2790811806917,0
-57.1406199596822,89.3461768049747,0
26.0495259892195,35.18823441118,0
-86.982771102339,-67.8014806937426,0
-36.8164409417659,93.5689569450915,0
-82.6719959266484,86.0548036172986,0
9.39569855108857,-46.2779214140028,0
-78.6910448223352,80.9580652974546,0
1.38837937265635,-33.6778514552861,0
27.5614300742745,-3.34007302299142,0
23.3711837790906,12.3033489566296,0
-88.6300660669804,-93.0863568093628,0
40.1098638307303,-25.1422877889127,0
-95.1952332630754,88.0726968869567,0
-60.5086570139974,89.4810580182821,0
-68.6037872452289,85.3827530052513,0
26.9036574289203,-19.7113785892725,0
-99.0310656838119,57.8550412785262,0
23.3711823821068,-14.5418840926141,0
-47.7873262483627,89.6052958443761,0
-78.2862884458154,88.4797784034163,0
37.8394399303943,32.2392624337226,0
20.2610628213733,-42.6202633418143,0
-85.461613163352,86.6153306793422,0
41.4762372151017,9.64308087714016,0
32.0113589987159,11.3033676054329,0
-98.3124988619238,44.1102053038776,0
-81.0917175840586,-94.6801897138357,0
1.85116501525044,9.74482903257012,0
-87.6498283818364,-84.3456896487623,0
6.0463544446975,-39.7211730014533,0
14.7671672981232,42.3197101335973,0
-69.4788144901395,-97.2429640591145,0
46.0761589929461,-12.7697340212762,0
3.18820117972791,-38.6250545736402,0
-90.8235267736018,79.4382452499121,0
3.0761010479182,44.3192454054952,0
10.601407289505,35.3583659045398,0
-63.4266960434616,-98.6197029706091,0
20.6438190769404,10.3691391646862,0
-97.083418443799,-90.4933058191091,0
-37.1720822062343,93.7510555610061,0
1.46303866058588,45.89838036336,0
22.845762828365,4.3863414786756,0
36.6476965136826,25.3167273942381,0
-72.0005644951016,-76.8021294381469,0
0.477165030315518,-5.96979153342545,0
4.07716552726924,-40.3363315854222,0
-82.609904371202,-78.1664236448705,0
-89.2270107287914,-98.6141108907759,0
-68.1116161402315,-88.8444304000586,0
-90.5220133718103,95.6835167482495,0
-88.7352316174656,-49.9649427831173,0
13.6476629879326,-16.3742527831346,0
-87.9045546986163,70.3368093352765,0
20.6813250202686,41.3699692580849,0
0.191009137779474,-45.8020952995867,0
-58.2303473725915,88.0648271646351,0
-85.7338196132332,-97.7247147355229,0
30.967862624675,6.43627941608429,0
-65.9580121282488,82.8721949830651,0
8.51722359657288,-42.514474503696,0
-98.4576229937375,-38.7437946163118,0
24.5516333263367,-7.15058264322579,0
20.0965598225594,-27.9403330758214,0
-99.1450112313032,93.3110191952437,0
-80.3764478303492,-63.1462509278208,0
-32.5847089290619,-99.5156744960696,0
35.2166012860835,-11.1448145005852,0
-87.3983559198678,-52.0913489628583,0
-98.2573582790792,54.4474196620286,0
13.6907988693565,-31.9170569535345,0
-83.3504901267588,-93.6753600370139,0
